,Entity,Year,Bottom Trawl (Tonnes)
4737,Saint Vincent and the Grenadines,1970,128.7179
4738,Saint Vincent and the Grenadines,1971,136.7628
4739,Saint Vincent and the Grenadines,1972,144.7406
4740,Saint Vincent and the Grenadines,1973,152.6514
4741,Saint Vincent and the Grenadines,1974,160.4951
4742,Saint Vincent and the Grenadines,1975,168.2718
4743,Saint Vincent and the Grenadines,1976,175.9815
4744,Saint Vincent and the Grenadines,1977,182.7965
4745,Saint Vincent and the Grenadines,1978,189.6455
4746,Saint Vincent and the Grenadines,1979,212.141
4747,Saint Vincent and the Grenadines,1980,251.9244
4748,Saint Vincent and the Grenadines,1981,294.2316
4749,Saint Vincent and the Grenadines,1982,339.0631
4750,Saint Vincent and the Grenadines,1983,386.4189
4751,Saint Vincent and the Grenadines,1984,565.7574
4752,Saint Vincent and the Grenadines,1985,6206.7255700000005
4753,Saint Vincent and the Grenadines,1986,6393.28176
4754,Saint Vincent and the Grenadines,1987,6905.875544999999
4755,Saint Vincent and the Grenadines,1988,12487.994125728002
4756,Saint Vincent and the Grenadines,1989,19693.583483545997
4757,Saint Vincent and the Grenadines,1990,18581.66454
4758,Saint Vincent and the Grenadines,1991,15950.33758191
4759,Saint Vincent and the Grenadines,1992,6596.639235000001
4760,Saint Vincent and the Grenadines,1993,5538.823231
4761,Saint Vincent and the Grenadines,1994,4245.641078
4762,Saint Vincent and the Grenadines,1995,3017.384929
4763,Saint Vincent and the Grenadines,1996,1953.6455702
4764,Saint Vincent and the Grenadines,1997,955.8184148
4765,Saint Vincent and the Grenadines,1998,117.0461
4766,Saint Vincent and the Grenadines,1999,1093.2568017
4767,Saint Vincent and the Grenadines,2001,1814.682417102
4768,Saint Vincent and the Grenadines,2018,7.517
4769,Sao Tome and Principe,1965,1175.89867082
4770,Sao Tome and Principe,1966,1295.66612795
4771,Sao Tome and Principe,1967,1413.25599534
4772,Sao Tome and Principe,1968,1523.146620189
4773,Sao Tome and Principe,1969,1630.0416336280002
4774,Sao Tome and Principe,1970,1733.964630789
4775,Sao Tome and Principe,1971,1834.939208818
4776,Sao Tome and Principe,1972,1932.988964858
4777,Sao Tome and Principe,1973,2028.137495065
4778,Sao Tome and Principe,1974,2120.408397563
4779,Sao Tome and Principe,1975,3684.592867247
4780,Sao Tome and Principe,1976,5208.261741831
4781,Sao Tome and Principe,1977,6691.737825538
4782,Sao Tome and Principe,1978,8135.343922704001
4783,Sao Tome and Principe,1979,9539.402837553
4784,Sao Tome and Principe,1980,8380.673856676998
4785,Sao Tome and Principe,1981,8411.149906095001
4786,Sao Tome and Principe,1982,8438.436745292
4787,Sao Tome and Principe,1983,8462.56548642
4788,Sao Tome and Principe,1984,8829.285499123
4789,Sao Tome and Principe,1985,7858.365001607999
4790,Sao Tome and Principe,1986,7869.145113102
4791,Sao Tome and Principe,1987,7877.228650868
4792,Sao Tome and Principe,1988,7905.643269186999
4793,Sao Tome and Principe,1989,7918.35047838
4794,Sao Tome and Principe,1990,7885.576376208
4795,Sao Tome and Principe,1991,7883.150176171001
4796,Sao Tome and Principe,1992,6822.370781236001
4797,Sao Tome and Principe,1993,6509.411673599001
4798,Sao Tome and Principe,1994,6203.367502951
4799,Sao Tome and Principe,1995,9155.934651398
4800,Sao Tome and Principe,1996,6400.644933285001
4801,Sao Tome and Principe,1997,4059.820252912
4802,Sao Tome and Principe,1998,5551.503861150999
4803,Sao Tome and Principe,1999,5681.717444523
4804,Sao Tome and Principe,2000,8702.075403443
4805,Sao Tome and Principe,2001,2949.5244779460004
4806,Sao Tome and Principe,2002,4080.583474436
4807,Sao Tome and Principe,2003,3311.77980345
4808,Sao Tome and Principe,2004,3429.3138720340003
4809,Sao Tome and Principe,2005,253.26
4810,Sao Tome and Principe,2006,250.848
4811,Sao Tome and Principe,2007,248.436
4812,Sao Tome and Principe,2008,246.024
4813,Sao Tome and Principe,2009,1281.1555745750002
4814,Sao Tome and Principe,2010,241.2
4815,Sao Tome and Principe,2011,241.2
4816,Sao Tome and Principe,2012,241.2
4817,Sao Tome and Principe,2013,241.2
4818,Sao Tome and Principe,2014,241.2
4819,Sao Tome and Principe,2015,241.2
4820,Sao Tome and Principe,2016,241.2
4821,Sao Tome and Principe,2017,241.2
4822,Sao Tome and Principe,2018,240.0
4823,Saudi Arabia,1962,228.602101996
4824,Saudi Arabia,1963,4003.230610396
4825,Saudi Arabia,1964,5421.519357425999
4826,Saudi Arabia,1965,12890.039814032
4827,Saudi Arabia,1966,19951.765356502
4828,Saudi Arabia,1967,42696.87449132201
4829,Saudi Arabia,1968,42975.252417444
4830,Saudi Arabia,1969,42780.41970699
4831,Saudi Arabia,1970,39965.47803809399
4832,Saudi Arabia,1971,36369.06457687
4833,Saudi Arabia,1972,41878.889332996005
4834,Saudi Arabia,1973,49295.48997127401
4835,Saudi Arabia,1974,32039.50381345
4836,Saudi Arabia,1975,32313.365018172
4837,Saudi Arabia,1976,33054.4605528
4838,Saudi Arabia,1977,34400.049917542005
4839,Saudi Arabia,1978,22737.423788508
4840,Saudi Arabia,1979,11194.844616118
4841,Saudi Arabia,1980,1973.268474048
4842,Saudi Arabia,1981,10310.178281146
4843,Saudi Arabia,1982,21926.560552554005
4844,Saudi Arabia,1983,23709.505198828
4845,Saudi Arabia,1984,28064.388074148
4846,Saudi Arabia,1985,29760.736054002
4847,Saudi Arabia,1986,30697.890970956
4848,Saudi Arabia,1987,23737.314905288
4849,Saudi Arabia,1988,23149.76584609
4850,Saudi Arabia,1989,23530.117178565
4851,Saudi Arabia,1990,22876.739968727004
4852,Saudi Arabia,1991,26993.425216928
4853,Saudi Arabia,1992,26024.453350479
4854,Saudi Arabia,1993,26428.652219618
4855,Saudi Arabia,1994,26085.388863362
4856,Saudi Arabia,1995,30147.179150986005
4857,Saudi Arabia,1996,30263.183285465
4858,Saudi Arabia,1997,33384.40213578299
4859,Saudi Arabia,1998,28425.499849244
4860,Saudi Arabia,1999,17732.630713313
4861,Saudi Arabia,2000,15656.993997838
4862,Saudi Arabia,2001,14026.65293136
4863,Saudi Arabia,2002,15059.690608258
4864,Saudi Arabia,2003,14517.747236765
4865,Saudi Arabia,2004,11614.311968152
4866,Saudi Arabia,2005,14008.707021375
4867,Saudi Arabia,2006,13525.250062128
4868,Saudi Arabia,2007,15294.305238475
4869,Saudi Arabia,2008,15242.135400440002
4870,Saudi Arabia,2009,15285.80719303
4871,Saudi Arabia,2010,15326.315741325
4872,Saudi Arabia,2011,15367.34331348
4873,Saudi Arabia,2012,15420.51159116
4874,Saudi Arabia,2013,15523.741876425
4875,Saudi Arabia,2014,15544.21609352
4876,Saudi Arabia,2015,15587.35885509
4877,Saudi Arabia,2016,15634.466313837996
4878,Saudi Arabia,2017,13715.561815424
4879,Saudi Arabia,2018,13820.107840126002
4880,Senegal,1950,325.7767225
4881,Senegal,1951,345.1691248
4882,Senegal,1952,364.5615272
4883,Senegal,1953,383.9539296
4884,Senegal,1954,403.3463319
4885,Senegal,1955,422.7387343
4886,Senegal,1956,9786.660971
4887,Senegal,1957,9405.78057
4888,Senegal,1958,480.9159414
4889,Senegal,1959,500.3083438
4890,Senegal,1960,5762.345278937
4891,Senegal,1961,10279.409022931
4892,Senegal,1962,13301.629739516
4893,Senegal,1963,12083.354662874
4894,Senegal,1964,17088.955131522
4895,Senegal,1965,18723.370200211
4896,Senegal,1966,21341.964289035
4897,Senegal,1967,19493.953010382
4898,Senegal,1968,20928.943727288
4899,Senegal,1969,29728.658057271005
4900,Senegal,1970,36735.168801567
4901,Senegal,1971,51101.058935869
4902,Senegal,1972,53415.19160065599
4903,Senegal,1973,76034.02715485998
4904,Senegal,1974,92984.700237588
4905,Senegal,1975,99417.579533719
4906,Senegal,1976,92967.015352401
4907,Senegal,1977,108918.483894251
4908,Senegal,1978,121729.826241862
4909,Senegal,1979,153659.691835598
4910,Senegal,1980,175370.290705661
4911,Senegal,1981,160611.017490002
4912,Senegal,1982,191499.72171544
4913,Senegal,1983,173622.931628098
4914,Senegal,1984,181711.587277509
4915,Senegal,1985,175241.33288110897
4916,Senegal,1986,185133.43349456505
4917,Senegal,1987,199339.906147712
4918,Senegal,1988,196616.74949695
4919,Senegal,1989,201428.422459687
4920,Senegal,1990,205558.764199227
4921,Senegal,1991,228398.51957080505
4922,Senegal,1992,236167.727368044
4923,Senegal,1993,257304.65921612695
4924,Senegal,1994,253788.908279689
4925,Senegal,1995,275578.043118925
4926,Senegal,1996,271476.207709597
4927,Senegal,1997,298606.22426915896
4928,Senegal,1998,300651.792493977
4929,Senegal,1999,298254.07296749897
4930,Senegal,2000,313780.166593897
4931,Senegal,2001,292473.286248071
4932,Senegal,2002,255011.744350267
4933,Senegal,2003,228867.567401307
4934,Senegal,2004,204421.962456599
4935,Senegal,2005,175962.644040057
4936,Senegal,2006,204001.18714046295
4937,Senegal,2007,192867.95905664895
4938,Senegal,2008,161465.36718547597
4939,Senegal,2009,156185.603710215
4940,Senegal,2010,156801.57997550603
4941,Senegal,2011,149262.29077571
4942,Senegal,2012,86366.78612919801
4943,Senegal,2013,164723.490232578
4944,Senegal,2014,171106.843351594
4945,Senegal,2015,161435.682964295
4946,Senegal,2016,124166.901568129
4947,Senegal,2017,119119.245421181
4948,Senegal,2018,92466.958068221
4949,Sierra Leone,1971,3171.3976524050004
4950,Sierra Leone,1972,4762.863832571
4951,Sierra Leone,1973,5981.253619573
4952,Sierra Leone,1974,7832.260255571
4953,Sierra Leone,1975,8185.414048378001
4954,Sierra Leone,1976,12070.477744361
4955,Sierra Leone,1977,18031.583721984
4956,Sierra Leone,1978,23110.591776304
4957,Sierra Leone,1979,19201.643868964
4958,Sierra Leone,1980,11550.31462332
4959,Sierra Leone,1981,12135.281064451
4960,Sierra Leone,1982,13412.151730401
4961,Sierra Leone,1983,15843.787112292
4962,Sierra Leone,1984,17994.332645356
4963,Sierra Leone,1985,20364.359999274
4964,Sierra Leone,1986,20211.465179063
4965,Sierra Leone,1987,20767.963747513
4966,Sierra Leone,1988,22889.448302922
4967,Sierra Leone,1989,20559.811528442
4968,Sierra Leone,1990,26834.954637076
4969,Sierra Leone,1991,35985.761104506
4970,Sierra Leone,1992,33247.658420128
4971,Sierra Leone,1993,42293.18520588901
4972,Sierra Leone,1994,34658.38704258801
4973,Sierra Leone,1995,37565.686609271
4974,Sierra Leone,1996,27599.60437533
4975,Sierra Leone,1997,38379.52757378
4976,Sierra Leone,1998,47186.50311228201
4977,Sierra Leone,1999,49724.233256282
4978,Sierra Leone,2000,61839.654491036
4979,Sierra Leone,2001,55316.365150552
4980,Sierra Leone,2002,56120.074203005
4981,Sierra Leone,2003,43944.440385735
4982,Sierra Leone,2004,36388.443615895005
4983,Sierra Leone,2005,32162.879979827
4984,Sierra Leone,2006,32894.826403271
4985,Sierra Leone,2007,38458.873618256
4986,Sierra Leone,2008,45327.360540786
4987,Sierra Leone,2009,56121.953921976
4988,Sierra Leone,2010,59388.28977634501
4989,Sierra Leone,2011,55118.956461261
4990,Sierra Leone,2012,55048.26912076101
4991,Sierra Leone,2013,54958.956461261
4992,Sierra Leone,2014,54780.956461261
4993,Sierra Leone,2015,54773.956461261
4994,Sierra Leone,2016,54551.456461261
4995,Sierra Leone,2017,54551.456461261
4996,Sierra Leone,2018,36405.283655061
4997,Slovenia,2011,30.553696913
4998,Slovenia,2012,98.19577864
4999,Slovenia,2015,71.202
5000,Slovenia,2016,70.414
5001,Slovenia,2017,62.823
5002,Slovenia,2018,80.362
5003,Somalia,1974,552.2747572999999
5004,Somalia,1975,603.6656866999999
5005,Somalia,1976,981.5561827
5006,Somalia,1977,1418.3443384
5007,Somalia,1978,195.80528129
5008,Somalia,1979,1844.9783341
5009,Somalia,1980,3711.168047
5010,Somalia,1981,2026.4875185
5011,Somalia,1982,1635.9755202
5012,Somalia,1983,2255.8437564
5013,Somalia,1984,4846.472699
5014,Somalia,1985,4237.828753
5015,Somalia,1986,2189.8073895
5016,Somalia,1987,4569.127916
5017,Somalia,1988,3609.5043208
5018,Somalia,1989,2932.7222604
5019,Somalia,1990,1927.1202894000005
5020,Somalia,1991,786.9727845
5021,South Africa,1950,57021.91966100001
5022,South Africa,1951,73077.57532000002
5023,South Africa,1952,78359.91922
5024,South Africa,1953,81423.25670999999
5025,South Africa,1954,88967.40859
5026,South Africa,1955,92468.48705
5027,South Africa,1956,92173.4896
5028,South Africa,1957,98551.40368
5029,South Africa,1958,103745.25656
5030,South Africa,1959,92396.06645
5031,South Africa,1960,103461.83386
5032,South Africa,1961,140527.198381884
5033,South Africa,1962,154225.654689
5034,South Africa,1963,168070.1109093
5035,South Africa,1964,194972.7810558201
5036,South Africa,1965,208054.5968884
5037,South Africa,1966,245872.61721804
5038,South Africa,1967,265147.47849818005
5039,South Africa,1968,293325.57071468
5040,South Africa,1969,284480.8630258
5041,South Africa,1970,250313.95173636
5042,South Africa,1971,263170.14577963995
5043,South Africa,1972,266700.21319256
5044,South Africa,1973,286227.1174116
5045,South Africa,1974,283406.74952432007
5046,South Africa,1975,259338.05326583996
5047,South Africa,1976,253544.1248678
5048,South Africa,1977,225062.25629124
5049,South Africa,1978,259927.92774742
5050,South Africa,1979,267732.83536554
5051,South Africa,1980,252421.30656142
5052,South Africa,1981,251735.00084586
5053,South Africa,1982,259141.65652012
5054,South Africa,1983,240985.30989794
5055,South Africa,1984,246696.28133242
5056,South Africa,1985,272454.7434762
5057,South Africa,1986,267732.83160588
5058,South Africa,1987,271022.70400787995
5059,South Africa,1988,255877.91708718
5060,South Africa,1989,232356.9156651
5061,South Africa,1990,198992.51273617995
5062,South Africa,1991,197459.56357458004
5063,South Africa,1992,202056.4783799
5064,South Africa,1993,168289.3220019
5065,South Africa,1994,193221.47059636
5066,South Africa,1995,194151.9721056
5067,South Africa,1996,204105.52026572
5068,South Africa,1997,189078.36669648
5069,South Africa,1998,199005.65279187995
5070,South Africa,1999,187706.23331992
5071,South Africa,2000,181215.45704276
5072,South Africa,2001,194322.07676378
5073,South Africa,2002,194456.27797844
5074,South Africa,2003,184082.55166276
5075,South Africa,2004,195955.03382822595
5076,South Africa,2005,179743.87812884004
5077,South Africa,2006,161202.50728601604
5078,South Africa,2007,168506.34732173005
5079,South Africa,2008,155266.47716009
5080,South Africa,2009,124305.339607538
5081,South Africa,2010,130419.13921965
5082,South Africa,2011,143190.04512152198
5083,South Africa,2012,147393.82269185202
5084,South Africa,2013,139737.47666434397
5085,South Africa,2014,158593.09247568596
5086,South Africa,2015,153456.092015296
5087,South Africa,2016,158768.11174612594
5088,South Africa,2017,145337.43328695797
5089,South Africa,2018,140611.10340887998
5090,South Korea,1950,33929.808235601995
5091,South Korea,1951,47017.17690739999
5092,South Korea,1952,51636.34984519599
5093,South Korea,1953,49791.14821103601
5094,South Korea,1954,53531.94099530801
5095,South Korea,1955,60127.351535446
5096,South Korea,1956,82778.61116342
5097,South Korea,1957,98238.41702734
5098,South Korea,1958,109558.80337311004
5099,South Korea,1959,118166.11565064
5100,South Korea,1960,122145.37193337
5101,South Korea,1961,147520.28663056
5102,South Korea,1962,164383.89668874998
5103,South Korea,1963,188788.44100486
5104,South Korea,1964,218917.95309456
5105,South Korea,1965,246809.88891704
5106,South Korea,1966,260026.57359117
5107,South Korea,1967,256756.79740426
5108,South Korea,1968,312501.63038024993
5109,South Korea,1969,340571.87217347
5110,South Korea,1970,330686.57363098994
5111,South Korea,1971,414592.5696505599
5112,South Korea,1972,486381.34737594
5113,South Korea,1973,516172.01837686
5114,South Korea,1974,640953.24209756
5115,South Korea,1975,627648.3542067399
5116,South Korea,1976,776599.6418930502
5117,South Korea,1977,971528.08438117
5118,South Korea,1978,1061249.0919292
5119,South Korea,1979,1160996.21175145
5120,South Korea,1980,1219182.7767523197
5121,South Korea,1981,1342193.2336138198
5122,South Korea,1982,1294463.47474023
5123,South Korea,1983,1470158.3768827398
5124,South Korea,1984,1544386.3641423602
5125,South Korea,1985,1388811.58474501
5126,South Korea,1986,1446392.7609414198
5127,South Korea,1987,1130307.19998915
5128,South Korea,1988,1184192.3584406497
5129,South Korea,1989,1208307.58070497
5130,South Korea,1990,1270797.83849965
5131,South Korea,1991,1053513.1738405598
5132,South Korea,1992,1095797.00443806
5133,South Korea,1993,1210336.2764528897
5134,South Korea,1994,1217614.9526890102
5135,South Korea,1995,1207693.14349058
5136,South Korea,1996,1364117.1910165402
5137,South Korea,1997,1129363.5883868
5138,South Korea,1998,1037534.24246455
5139,South Korea,1999,1042441.3719610502
5140,South Korea,2000,947677.64233604
5141,South Korea,2001,972356.60791174
5142,South Korea,2002,914061.87339882
5143,South Korea,2003,891425.14893737
5144,South Korea,2004,935291.6872678702
5145,South Korea,2005,914671.13547033
5146,South Korea,2006,916389.1843600002
5147,South Korea,2007,880379.997615783
5148,South Korea,2008,958062.0625845348
5149,South Korea,2009,929583.164069816
5150,South Korea,2010,832122.746282812
5151,South Korea,2011,990305.738578184
5152,South Korea,2012,854145.01106512
5153,South Korea,2013,835408.38025761
5154,South Korea,2014,886612.44792843
5155,South Korea,2015,754385.93814834
5156,South Korea,2016,652116.75793462
5157,South Korea,2017,696811.674231
5158,South Korea,2018,659111.0430084
5159,Spain,1950,1036120.1448704
5160,Spain,1951,919853.7305482
5161,Spain,1952,1036855.7046619
5162,Spain,1953,1020067.9280762
5163,Spain,1954,1242322.0275541
5164,Spain,1955,1438782.3017330002
5165,Spain,1956,1297125.751155
5166,Spain,1957,1344548.0277037
5167,Spain,1958,1239888.3808244998
5168,Spain,1959,1387630.5919378998
5169,Spain,1960,1635318.8123785
5170,Spain,1961,1840730.5347219
5171,Spain,1962,1666781.2292275
5172,Spain,1963,1902398.2818632
5173,Spain,1964,1885624.9747689
5174,Spain,1965,2016679.9281531
5175,Spain,1966,2058623.7474492
5176,Spain,1967,2519212.2165264995
5177,Spain,1968,2349979.4277517
5178,Spain,1969,2047977.6833051
5179,Spain,1970,2143920.3084643
5180,Spain,1971,2183625.3231823
5181,Spain,1972,1800144.3477360003
5182,Spain,1973,1635245.1295927002
5183,Spain,1974,1673788.9026975
5184,Spain,1975,1747348.7139493998
5185,Spain,1976,1423545.9517497
5186,Spain,1977,1421597.0803744
5187,Spain,1978,1339744.9277192
5188,Spain,1979,1430233.5838121
5189,Spain,1980,1524652.8448181
5190,Spain,1981,1765958.7303649
5191,Spain,1982,1628157.3083467998
5192,Spain,1983,1520824.6351776
5193,Spain,1984,1629352.1614648
5194,Spain,1985,1630374.9690939002
5195,Spain,1986,1664296.3248647
5196,Spain,1987,1585445.2485043
5197,Spain,1988,1640492.4979404
5198,Spain,1989,1598239.5375865998
5199,Spain,1990,1429875.2571118
5200,Spain,1991,1081327.5393798002
5201,Spain,1992,1130554.1456962
5202,Spain,1993,1018239.3493289
5203,Spain,1994,1085247.2149611
5204,Spain,1995,961567.8954401
5205,Spain,1996,779009.5103985
5206,Spain,1997,1013078.7937510002
5207,Spain,1998,916970.533504
5208,Spain,1999,814709.2934126001
5209,Spain,2000,879942.6902695
5210,Spain,2001,884975.6331382
5211,Spain,2002,850291.61000708
5212,Spain,2003,773301.55237519
5213,Spain,2004,715442.8856177101
5214,Spain,2005,710560.70809122
5215,Spain,2006,722724.4842246901
5216,Spain,2007,649514.6123991499
5217,Spain,2008,620383.8793265431
5218,Spain,2009,558577.813188889
5219,Spain,2010,595740.626118184
5220,Spain,2011,697767.928327736
5221,Spain,2012,537018.5771059999
5222,Spain,2013,490439.27684321
5223,Spain,2014,563762.4161120999
5224,Spain,2015,763237.3872131
5225,Spain,2016,714323.55382478
5226,Spain,2017,709734.38104006
5227,Spain,2018,693683.28440234
5228,Sweden,1950,79660.827726969
5229,Sweden,1951,74066.644279605
5230,Sweden,1952,80701.69772849897
5231,Sweden,1953,77597.702132392
5232,Sweden,1954,75582.58195848801
5233,Sweden,1955,83415.64739605102
5234,Sweden,1956,93169.923398011
5235,Sweden,1957,107445.250807303
5236,Sweden,1958,116341.849237564
5237,Sweden,1959,129029.54930689798
5238,Sweden,1960,108825.876538858
5239,Sweden,1961,116995.17475691
5240,Sweden,1962,131768.64395162
5241,Sweden,1963,153760.80870402002
5242,Sweden,1964,207700.7559438
5243,Sweden,1965,204265.63941808
5244,Sweden,1966,123435.83234081
5245,Sweden,1967,127225.18701302
5246,Sweden,1968,122748.70577763
5247,Sweden,1969,98929.46765474
5248,Sweden,1970,136382.95163460998
5249,Sweden,1971,116123.34391457
5250,Sweden,1972,108374.03919435
5251,Sweden,1973,98472.26535906
5252,Sweden,1974,90134.33905995998
5253,Sweden,1975,97315.92472756
5254,Sweden,1976,103782.75294965
5255,Sweden,1977,71767.72779415
5256,Sweden,1978,65541.99601787001
5257,Sweden,1979,69989.79144002001
5258,Sweden,1980,91106.59336606
5259,Sweden,1981,102348.31470718002
5260,Sweden,1982,113162.72871899
5261,Sweden,1983,103483.96293054
5262,Sweden,1984,110283.7755636
5263,Sweden,1985,97813.29693446998
5264,Sweden,1986,85131.24332876
5265,Sweden,1987,87145.65341534
5266,Sweden,1988,98837.5220881
5267,Sweden,1989,97617.4166683
5268,Sweden,1990,97838.3331467
5269,Sweden,1991,86267.65599240002
5270,Sweden,1992,93641.1436508
5271,Sweden,1993,84885.1143106
5272,Sweden,1994,98072.3931175
5273,Sweden,1995,104490.8490023
5274,Sweden,1996,82597.63312776003
5275,Sweden,1997,76330.5123597
5276,Sweden,1998,77867.8169737
5277,Sweden,1999,80277.04655477
5278,Sweden,2000,89596.10265392001
5279,Sweden,2001,110020.11133914998
5280,Sweden,2002,107043.52950353
5281,Sweden,2003,67029.70446034
5282,Sweden,2004,80588.79236773
5283,Sweden,2005,50344.31635729
5284,Sweden,2006,82440.99703494
5285,Sweden,2007,53748.782709080006
5286,Sweden,2008,52797.77966732001
5287,Sweden,2009,50122.08144639
5288,Sweden,2010,69808.06349249999
5289,Sweden,2011,68644.7939149
5290,Sweden,2012,38971.4385909
5291,Sweden,2013,60741.77641403
5292,Sweden,2014,51744.36325962
5293,Sweden,2015,75678.35091032801
5294,Sweden,2016,48233.05313488201
5295,Sweden,2017,85835.64036917801
5296,Sweden,2018,56943.45294449901
5297,Syria,1950,560.0
5298,Syria,1951,558.4090909
5299,Syria,1952,556.8181818
5300,Syria,1953,555.2272727
5301,Syria,1954,553.6363636
5302,Syria,1955,552.0454545
5303,Syria,1956,550.4545455
5304,Syria,1957,548.8636364
5305,Syria,1958,547.2727273
5306,Syria,1959,491.1136364
5307,Syria,1960,489.6818182
5308,Syria,1961,488.25
5309,Syria,1962,486.8181818000001
5310,Syria,1963,431.4545455
5311,Syria,1964,430.1818182
5312,Syria,1965,428.9090909
5313,Syria,1966,427.6363636
5314,Syria,1969,105.95454545
5315,Syria,1970,105.63636364
5316,Syria,1971,75.22727273
5317,Syria,1972,75.0
5318,Syria,1973,59.81818182
5319,Syria,1974,59.63636364
5320,Syria,1975,44.59090909
5321,Syria,1976,44.45454545
5322,Syria,1977,262.95454545
5323,Syria,1978,262.14545455
5324,Syria,1979,261.33636364
5325,Syria,1980,260.52727273
5326,Syria,1981,259.71818182
5327,Syria,1982,258.90909091000003
5328,Syria,1983,258.1
5329,Syria,1984,256.45185185
5330,Syria,1985,254.8037037
5331,Syria,1986,253.15555556
5332,Syria,1987,251.50740741
5333,Syria,1988,249.85925926
5334,Syria,1989,248.21111111
5335,Syria,1990,234.0962963
5336,Syria,1991,233.90740741
5337,Syria,1992,224.13333333
5338,Syria,1993,297.27222222
5339,Syria,1994,2085.5851852
5340,Syria,1995,2011.0111111
5341,Syria,1996,2031.6740741
5342,Syria,1997,2017.5259259
5343,Syria,1998,2003.3777778
5344,Syria,1999,1989.2296296
5345,Syria,2000,1975.0814815
5346,Syria,2001,1960.9333333
5347,Syria,2002,1946.7851852
5348,Syria,2003,1932.637037
5349,Syria,2004,1918.4888889
5350,Syria,2005,1904.3407407
5351,Syria,2006,2159.8666667
5352,Syria,2007,2143.7
5353,Syria,2008,2361.4888889
5354,Syria,2009,2343.5444444
5355,Syria,2010,2325.6
5356,Syria,2011,1123.991243953
5357,Syria,2012,1091.711688994
5358,Syria,2013,1100.475387034
5359,Syria,2014,1100.441514965
5360,Syria,2015,1090.044690959
5361,Syria,2016,1099.8794084249998
5362,Syria,2017,1091.137661473
5363,Syria,2018,1050.6575362
5364,Thailand,1961,573.2392214
5365,Thailand,1962,8473.189448973999
5366,Thailand,1963,26115.530902742004
5367,Thailand,1964,64328.53333946001
5368,Thailand,1965,225896.336332
5369,Thailand,1966,311583.09087
5370,Thailand,1967,407216.5318830001
5371,Thailand,1968,545527.5959349999
5372,Thailand,1969,691405.75485
5373,Thailand,1970,782637.56281
5374,Thailand,1971,867174.42383
5375,Thailand,1972,1093869.93806
5376,Thailand,1973,1035854.4137799998
5377,Thailand,1974,925579.07553
5378,Thailand,1975,899407.5022900001
5379,Thailand,1976,925723.55497
5380,Thailand,1977,1202657.55471
5381,Thailand,1978,1187475.1668099998
5382,Thailand,1979,1126180.9727
5383,Thailand,1980,1101237.6092300003
5384,Thailand,1981,1160161.51898
5385,Thailand,1982,1275997.23739
5386,Thailand,1983,1246831.44744
5387,Thailand,1984,1210093.9733
5388,Thailand,1985,1195182.42659
5389,Thailand,1986,1549586.3012500005
5390,Thailand,1987,1692738.7627
5391,Thailand,1988,1528966.4703600002
5392,Thailand,1989,1474381.85254
5393,Thailand,1990,1495331.65178
5394,Thailand,1991,1536744.8867
5395,Thailand,1992,1631584.6150199997
5396,Thailand,1993,1744431.3333099997
5397,Thailand,1994,1706294.4050200002
5398,Thailand,1995,1803640.91079
5399,Thailand,1996,1768233.2605600003
5400,Thailand,1997,1679436.75781
5401,Thailand,1998,1677548.38024
5402,Thailand,1999,1631624.8216700002
5403,Thailand,2000,1596318.99485
5404,Thailand,2001,1644406.3333500002
5405,Thailand,2002,1724487.4343799998
5406,Thailand,2003,1706968.86594
5407,Thailand,2004,1723173.15487
5408,Thailand,2005,1621117.76722
5409,Thailand,2006,1392653.0314300002
5410,Thailand,2007,1301340.65269
5411,Thailand,2008,893647.1162
5412,Thailand,2009,937953.55192
5413,Thailand,2010,805761.6920879999
5414,Thailand,2011,813767.2643939998
5415,Thailand,2012,793689.962729
5416,Thailand,2013,840649.5097700001
5417,Thailand,2014,788782.1772849999
5418,Thailand,2015,658995.8159109999
5419,Thailand,2016,674730.50432042
5420,Thailand,2017,667119.3866359199
5421,Thailand,2018,764582.6359993601
5422,Togo,1959,1695.999999914
5423,Togo,1960,1677.565216981
5424,Togo,1961,1659.130435048
5425,Togo,1962,2050.869565368
5426,Togo,1963,2027.826086727
5427,Togo,1964,2004.782609086
5428,Togo,1965,3157.6378012449995
5429,Togo,1966,3254.361780704
5430,Togo,1967,3348.908169362
5431,Togo,1968,3459.471664356
5432,Togo,1969,3415.378433352
5433,Togo,1970,4121.69389971
5434,Togo,1971,4415.808773543999
5435,Togo,1972,4408.780268709001
5436,Togo,1973,4544.485320807999
5437,Togo,1974,4675.469266194999
5438,Togo,1975,6136.418954123001
5439,Togo,1976,7703.643742534
5440,Togo,1977,9213.309478844
5441,Togo,1978,11094.431649306
5442,Togo,1979,12799.305826728
5443,Togo,1980,11119.880884523
5444,Togo,1981,11579.864066854
5445,Togo,1982,11980.16879304
5446,Togo,1983,10955.490851495
5447,Togo,1984,10469.831826319
5448,Togo,1985,9486.368360454
5449,Togo,1986,9438.514373946002
5450,Togo,1987,9680.13042531
5451,Togo,1988,9687.388849734
5452,Togo,1989,9454.793240593
5453,Togo,1990,9763.16331023
5454,Togo,1991,9362.5177498
5455,Togo,1992,7962.584730470001
5456,Togo,1993,7430.298212707999
5457,Togo,1994,7068.65518019
5458,Togo,1995,9889.961520193
5459,Togo,1996,7195.366448001999
5460,Togo,1997,5218.225220015001
